Year,Mileage_Km,Engine_CC,Power_BHP,Fuel_Type,Transmission,Condition,Previous_Owners,Accidents_Reported,Service_Score,Brand_Hyundai,Brand_Kia,Brand_Mahindra,Brand_Maruti,Brand_Renault,Brand_Skoda,Brand_Tata,Brand_Toyota,Brand_Volkswagen,City_Bengaluru,City_Chandigarh,City_Delhi,City_Hyderabad,City_Jaipur,City_Kochi,City_Lucknow,City_Mumbai,City_Pune,Seller_Type_Dealer,Seller_Type_Individual,Resale_Price_Lakh
-0.4863912137411916,-0.2281305204373377,-0.3183672542917424,0.274162288067628,-1.1132640125448696,0.7745966692414834,0.6759029276646698,-0.7343793195893167,-0.4426341938318415,-0.4541049754055279,-0.31418536941100766,-0.291111254869791,-0.3362193900727166,-0.32897584747988445,-0.3779644730092272,-0.37118429085533483,-0.31418536941100766,-0.343371417172432,3.1091263510296048,-0.3846843677357699,-0.30662207033593325,-0.3643396256679452,-0.35043832202523123,-0.291111254869791,-0.291111254869791,2.43288284118223,-0.26670153189093365,-0.2989342772712082,-0.6988362419217079,-1.039856150151611,4.26
0.7254448029765217,0.07414767753074859,-0.6136833702322168,-0.3231620579444502,-1.1132640125448696,-1.2909944487358056,-0.34192736340683294,-0.7343793195893167,1.477948070930047,-0.6146724805212946,-0.31418536941100766,-0.291111254869791,2.9742484506432625,-0.32897584747988445,-0.3779644730092272,-0.37118429085533483,-0.31418536941100766,-0.343371417172432,-0.3216337604513384,-0.3846843677357699,-0.30662207033593325,2.7446918466985206,-0.35043832202523123,-0.291111254869791,-0.291111254869791,-0.4110350005650343,-0.26670153189093365,-0.2989342772712082,1.4309504001254019,-1.039856150151611,5.3
-1.3952682262794767,1.0583268991022943,-0.13920881062118798,0.3835731831292458,0.793060985525275,0.7745966692414834,-0.34192736340683294,-0.7343793195893167,-0.4426341938318415,-0.5343887279634113,-0.31418536941100766,-0.291111254869791,-0.3362193900727166,-0.32897584747988445,2.6457513110645903,-0.37118429085533483,-0.31418536941100766,-0.343371417172432,-0.3216337604513384,-0.3846843677357699,-0.30662207033593325,-0.3643396256679452,-0.35043832202523123,-0.291111254869791,3.435112807463534,-0.4110350005650343,-0.26670153189093365,-0.2989342772712082,-0.6988362419217079,0.9616714772078809,1.23
1.02840380715595,-0.19859105156650983,0.3923601980716658,0.377659080693483,-1.1132640125448696,0.7745966692414834,-0.34192736340683294,0.43332941218003157,-0.4426341938318415,0.18816504505753917,-0.31418536941100766,-0.291111254869791,2.9742484506432625,-0.32897584747988445,-0.3779644730092272,-0.37118429085533483,-0.31418536941100766,-0.343371417172432,-0.3216337604513384,-0.3846843677357699,-0.30662207033593325,-0.3643396256679452,-0.35043832202523123,-0.291111254869791,-0.291111254869791,-0.4110350005650343,-0.26670153189093365,3.3452169123206628,1.4309504001254019,-1.039856150151611,7.09
-1.0923092221000483,0.6660481725837316,0.6640510247369021,-0.4237017993524238,0.793060985525275,-1.2909944487358056,0.6759029276646698,0.43332941218003157,-0.4426341938318415,0.10788129249965579,-0.31418536941100766,-0.291111254869791,-0.3362193900727166,-0.32897584747988445,-0.3779644730092272,-0.37118429085533483,-0.31418536941100766,2.9122983160180347,-0.3216337604513384,-0.3846843677357699,-0.30662207033593325,2.7446918466985206,-0.35043832202523123,-0.291111254869791,-0.291111254869791,-0.4110350005650343,-0.26670153189093365,-0.2989342772712082,-0.6988362419217079,0.9616714772078809,2.69
1.3313628113353784,-0.56707560040747,-0.1884281632779337,-1.1481793477334086,-1.1132640125448696,0.7745966692414834,-2.3775879455498385,0.43332941218003157,-0.4426341938318415,1.5529888385415567,-0.31418536941100766,-0.291111254869791,-0.3362193900727166,-0.32897584747988445,2.6457513110645903,-0.37118429085533483,-0.31418536941100766,-0.343371417172432,-0.3216337604513384,-0.3846843677357699,-0.30662207033593325,-0.3643396256679452,-0.35043832202523123,-0.291111254869791,-0.291111254869791,2.43288284118223,-0.26670153189093365,-0.2989342772712082,-0.6988362419217079,-1.039856150151611,5.71
0.7254448029765217,0.10637008898709202,-1.3007855333203868,-1.7957735644494732,0.793060985525275,0.7745966692414834,0.6759029276646698,-0.7343793195893167,-0.4426341938318415,0.5093000552890727,-0.31418536941100766,-0.291111254869791,-0.3362193900727166,-0.32897584747988445,2.6457513110645903,-0.37118429085533483,-0.31418536941100766,-0.343371417172432,-0.3216337604513384,-0.3846843677357699,-0.30662207033593325,-0.3643396256679452,2.853569193634026,-0.291111254869791,-0.291111254869791,-0.4110350005650343,-0.26670153189093365,-0.2989342772712082,-0.6988362419217079,0.9616714772078809,5.02
0.7254448029765217,-0.25181629639431347,0.5360807078293632,-0.7608056381909228,-1.1132640125448696,0.7745966692414834,1.6937332187361724,-0.7343793195893167,-0.4426341938318415,-0.8555237381949448,-0.31418536941100766,-0.291111254869791,-0.3362193900727166,3.0397368307141326,-0.3779644730092272,-0.37118429085533483,-0.31418536941100766,-0.343371417172432,-0.3216337604513384,-0.3846843677357699,3.261343839027654,-0.3643396256679452,-0.35043832202523123,-0.291111254869791,-0.291111254869791,-0.4110350005650343,-0.26670153189093365,-0.2989342772712082,-0.6988362419217079,0.9616714772078809,6.0
0.4224857987970934,-0.7336077437205316,0.07538756696222335,-0.22853641897223936,0.793060985525275,0.7745966692414834,-0.34192736340683294,-0.7343793195893167,-0.4426341938318415,0.7501513129627229,-0.31418536941100766,3.435112807463534,-0.3362193900727166,-0.32897584747988445,-0.3779644730092272,-0.37118429085533483,-0.31418536941100766,-0.343371417172432,-0.3216337604513384,-0.3846843677357699,-0.30662207033593325,-0.3643396256679452,2.853569193634026,-0.291111254869791,-0.291111254869791,-0.4110350005650343,-0.26670153189093365,-0.2989342772712082,1.4309504001254019,-1.039856150151611,5.27
0.7254448029765217,-1.2462123801349436,-1.3578799824022119,-0.7401062796657517,0.793060985525275,-1.2909944487358056,0.6759029276646698,0.43332941218003157,3.3985303356919356,1.39242133342579,-0.31418536941100766,-0.291111254869791,-0.3362193900727166,-0.32897584747988445,-0.3779644730092272,2.6940795304016234,-0.31418536941100766,-0.343371417172432,-0.3216337604513384,-0.3846843677357699,-0.30662207033593325,-0.3643396256679452,-0.35043832202523123,-0.291111254869791,-0.291111254869791,-0.4110350005650343,-0.26670153189093365,3.3452169123206628,-0.6988362419217079,0.9616714772078809,5.77
0.4224857987970934,-0.8262641144263669,0.6227067685052358,0.35104561973254866,-1.1132640125448696,0.7745966692414834,0.6759029276646698,-0.7343793195893167,-0.4426341938318415,0.42901630273118935,-0.31418536941100766,-0.291111254869791,-0.3362193900727166,-0.32897584747988445,-0.3779644730092272,-0.37118429085533483,3.182834394468034,-0.343371417172432,-0.3216337604513384,-0.3846843677357699,-0.30662207033593325,-0.3643396256679452,-0.35043832202523123,-0.291111254869791,-0.291111254869791,-0.4110350005650343,-0.26670153189093365,-0.2989342772712082,1.4309504001254019,-1.039856150151611,6.56
1.6343218155148067,4.225045935670973,4.273475010414539,-1.9377120229077887,0.793060985525275,-1.2909944487358056,1.6937332187361724,0.43332941218003157,3.3985303356919356,1.39242133342579,-0.31418536941100766,-0.291111254869791,-0.3362193900727166,-0.32897584747988445,-0.3779644730092272,-0.37118429085533483,-0.31418536941100766,-0.343371417172432,3.1091263510296048,-0.3846843677357699,-0.30662207033593325,-0.3643396256679452,-0.35043832202523123,-0.291111254869791,-0.291111254869791,2.43288284118223,-0.26670153189093365,-0.2989342772712082,-0.6988362419217079,-1.039856150151611,15.0
1.6343218155148067,-1.3704949528336745,0.35692226415880884,0.377659080693483,0.793060985525275,0.7745966692414834,1.6937332187361724,-0.7343793195893167,-0.4426341938318415,0.42901630273118935,-0.31418536941100766,-0.291111254869791,-0.3362193900727166,-0.32897584747988445,-0.3779644730092272,2.6940795304016234,-0.31418536941100766,-0.343371417172432,-0.3216337604513384,-0.3846843677357699,-0.30662207033593325,-0.3643396256679452,-0.35043832202523123,-0.291111254869791,-0.291111254869791,2.43288284118223,-0.26670153189093365,-0.2989342772712082,-0.6988362419217079,0.9616714772078809,9.83
-1.698227230458905,0.6929317992992007,-0.7967793621153108,-1.0860812721578958,0.793060985525275,-1.2909944487358056,0.6759029276646698,1.60103814394938,-0.4426341938318415,-1.0160912433107117,-0.31418536941100766,-0.291111254869791,-0.3362193900727166,-0.32897584747988445,-0.3779644730092272,2.6940795304016234,-0.31418536941100766,-0.343371417172432,-0.3216337604513384,-0.3846843677357699,-0.30662207033593325,-0.3643396256679452,-0.35043832202523123,-0.291111254869791,-0.291111254869791,2.43288284118223,-0.26670153189093365,-0.2989342772712082,-0.6988362419217079,0.9616714772078809,1.2
1.02840380715595,-1.3373782271821593,0.9258979808707893,0.7620757390180875,-1.1132640125448696,0.7745966692414834,1.6937332187361724,-0.7343793195893167,-0.4426341938318415,-0.5343887279634113,-0.31418536941100766,-0.291111254869791,-0.3362193900727166,-0.32897584747988445,-0.3779644730092272,-0.37118429085533483,-0.31418536941100766,-0.343371417172432,3.1091263510296048,-0.3846843677357699,-0.30662207033593325,-0.3643396256679452,2.853569193634026,-0.291111254869791,-0.291111254869791,-0.4110350005650343,-0.26670153189093365,-0.2989342772712082,1.4309504001254019,-1.039856150151611,8.84
0.11952679461766508,-0.8329037198147641,-0.11361474723968021,0.4486283099226401,0.793060985525275,0.7745966692414834,-0.34192736340683294,2.7687468757187284,-0.4426341938318415,-1.738645016331662,-0.31418536941100766,3.435112807463534,-0.3362193900727166,-0.32897584747988445,-0.3779644730092272,-0.37118429085533483,-0.31418536941100766,-0.343371417172432,-0.3216337604513384,-0.3846843677357699,-0.30662207033593325,-0.3643396256679452,-0.35043832202523123,-0.291111254869791,-0.291111254869791,-0.4110350005650343,3.7495097718784205,-0.2989342772712082,-0.6988362419217079,-1.039856150151611,4.44
0.4224857987970934,-1.2883806494588044,-0.08211436153936295,0.3747020294756008,0.793060985525275,0.7745966692414834,1.6937332187361724,1.60103814394938,-0.4426341938318415,-0.9358074907528282,-0.31418536941100766,-0.291111254869791,-0.3362193900727166,-0.32897584747988445,-0.3779644730092272,2.6940795304016234,-0.31418536941100766,-0.343371417172432,-0.3216337604513384,-0.3846843677357699,-0.30662207033593325,-0.3643396256679452,-0.35043832202523123,-0.291111254869791,-0.291111254869791,-0.4110350005650343,-0.26670153189093365,3.3452169123206628,-0.6988362419217079,0.9616714772078809,7.39
1.3313628113353784,-1.5881114069921587,0.7585521818378539,0.1884078027490622,-1.1132640125448696,-1.2909944487358056,-0.34192736340683294,1.60103814394938,-0.4426341938318415,0.26844879761542256,-0.31418536941100766,-0.291111254869791,-0.3362193900727166,-0.32897584747988445,-0.3779644730092272,-0.37118429085533483,3.182834394468034,-0.343371417172432,-0.3216337604513384,-0.3846843677357699,-0.30662207033593325,-0.3643396256679452,-0.35043832202523123,-0.291111254869791,3.435112807463534,-0.4110350005650343,-0.26670153189093365,-0.2989342772712082,-0.6988362419217079,0.9616714772078809,7.97
-0.4863912137411916,0.4493802334807327,0.008449247349049172,0.8153026609399552,-1.1132640125448696,-1.2909944487358056,-0.34192736340683294,-0.7343793195893167,1.477948070930047,-1.6583612637737786,-0.31418536941100766,-0.291111254869791,-0.3362193900727166,-0.32897584747988445,-0.3779644730092272,-0.37118429085533483,-0.31418536941100766,2.9122983160180347,-0.3216337604513384,-0.3846843677357699,-0.30662207033593325,-0.3643396256679452,-0.35043832202523123,-0.291111254869791,-0.291111254869791,-0.4110350005650343,-0.26670153189093365,3.3452169123206628,-0.6988362419217079,0.9616714772078809,1.72
0.11952679461766508,-0.8521450252260373,0.6620822506306323,1.8739269969415586,0.793060985525275,0.7745966692414834,1.6937332187361724,-0.7343793195893167,-0.4426341938318415,-0.9358074907528282,3.182834394468034,-0.291111254869791,-0.3362193900727166,-0.32897584747988445,-0.3779644730092272,-0.37118429085533483,-0.31418536941100766,-0.343371417172432,-0.3216337604513384,2.599533757729597,-0.30662207033593325,-0.3643396256679452,-0.35043832202523123,-0.291111254869791,-0.291111254869791,-0.4110350005650343,-0.26670153189093365,-0.2989342772712082,-0.6988362419217079,0.9616714772078809,5.84
-1.0923092221000483,0.7667804714762704,-0.357742736417139,-0.10434026782121365,0.793060985525275,0.7745966692414834,-0.34192736340683294,-0.7343793195893167,1.477948070930047,-1.1766587484264783,-0.31418536941100766,3.435112807463534,-0.3362193900727166,-0.32897584747988445,-0.3779644730092272,-0.37118429085533483,-0.31418536941100766,-0.343371417172432,-0.3216337604513384,2.599533757729597,-0.30662207033593325,-0.3643396256679452,-0.35043832202523123,-0.291111254869791,-0.291111254869791,-0.4110350005650343,-0.26670153189093365,-0.2989342772712082,-0.6988362419217079,0.9616714772078809,1.2
-0.7893502179206199,0.2294060418986136,-0.35380518820459933,-0.13391078000002937,-0.16010151350979732,-1.2909944487358056,0.6759029276646698,-0.7343793195893167,-0.4426341938318415,1.1515700757521399,3.182834394468034,-0.291111254869791,-0.3362193900727166,-0.32897584747988445,-0.3779644730092272,-0.37118429085533483,-0.31418536941100766,-0.343371417172432,-0.3216337604513384,2.599533757729597,-0.30662207033593325,-0.3643396256679452,-0.35043832202523123,-0.291111254869791,-0.291111254869791,-0.4110350005650343,-0.26670153189093365,-0.2989342772712082,1.4309504001254019,-1.039856150151611,4.35
1.02840380715595,-1.0882439727514064,0.3057341373957933,-0.6454806406935417,-1.1132640125448696,0.7745966692414834,-0.34192736340683294,1.60103814394938,-0.4426341938318415,0.027597539941772414,-0.31418536941100766,-0.291111254869791,-0.3362193900727166,-0.32897584747988445,-0.3779644730092272,-0.37118429085533483,3.182834394468034,-0.343371417172432,-0.3216337604513384,2.599533757729597,-0.30662207033593325,-0.3643396256679452,-0.35043832202523123,-0.291111254869791,-0.291111254869791,-0.4110350005650343,-0.26670153189093365,-0.2989342772712082,-0.6988362419217079,-1.039856150151611,6.85
